14529,20,Walking,333092296000,1.33,12.49,-3.5276701
14530,20,Walking,333142253000,-0.53,4.9,-6.66035
14531,20,Walking,333192302000,5.22,11.03,-6.891896
14532,20,Walking,333242198000,7.82,9.81,0.313268
14533,20,Walking,333292338000,6.21,5.6,-1.4982382
14534,20,Walking,333342204000,5.56,6.97,-1.607201
14535,20,Walking,333392314000,4.99,7.67,-0.6537767
14536,20,Walking,333442210000,4.4,8.01,-2.070293
14537,20,Walking,333492290000,6.66,8.66,-2.8330324
14538,20,Walking,333542216000,10.65,8.5,-3.486809
14539,20,Walking,333592296000,11.37,11.65,0.9942854
14540,20,Walking,333642223000,9.19,8.08,2.6832085
14541,20,Walking,333642223000,9.19,8.08,2.6832085
14542,20,Walking,333712443000,4.75,15.55,-8.267551
14543,20,Walking,333762248000,6.63,15.17,-0.53119355
14544,20,Walking,333812297000,6.4,7.86,-3.0237172
14545,20,Walking,333862285000,1.5,3.53,-3.445948
14546,20,Walking,333912273000,-1.14,4.75,-1.7978859
14547,20,Walking,333962321000,-1.57,4.6,-0.19068487
14548,20,Walking,334012279000,4.21,2.96,2.982856
14549,20,Walking,334062297000,16.74,10.46,10.378705
14550,20,Walking,334112285000,10.76,7.82,4.7943625
14551,20,Walking,334162303000,5.67,12.41,0.6946377
14552,20,Walking,334212260000,-0.5,9.23,-4.2495484
14553,20,Walking,334262309000,-0.27,7.06,-7.04172
14554,20,Walking,334312266000,4.02,11.92,-5.8567495
14555,20,Walking,334362315000,11.37,8.81,0.08172209
14556,20,Walking,334412273000,6.05,5.43,-2.0294318
14557,20,Walking,334462291000,4.1,7.27,-1.2258313
14558,20,Walking,334512279000,3.68,8.39,-0.6537767
14559,20,Walking,334562297000,6.05,7.5,-1.9477097
14560,20,Walking,334612285000,8.01,7.93,-2.5333846
14561,20,Walking,334662303000,10.99,9.23,-2.9147544
14562,20,Walking,334712260000,10.46,11.35,-0.27240697
14563,20,Walking,334762309000,8.16,10.34,4.0180025
14564,20,Walking,334812266000,4.06,15.32,-7.082581
14565,20,Walking,334862315000,3.99,15.79,-2.5606253
14566,20,Walking,334912303000,10,7.16,-1.607201
14567,20,Walking,334962321000,1.73,4.71,-3.445948
14568,20,Walking,335012279000,-0.08,3.68,-1.7297841
14569,20,Walking,335062297000,-1.23,3.76,-1.1441092
14570,20,Walking,335122356000,2.91,4.02,2.070293
14571,20,Walking,335172313000,15.09,7.59,7.9270425
14572,20,Walking,335222331000,15.89,10.76,5.434519
14573,20,Walking,335272227000,3.64,6.28,2.5606253
14574,20,Walking,335322337000,6.13,16.55,-1.4165162
14575,20,Walking,335372233000,-3.45,4.06,-5.202973
14576,20,Walking,335422343000,2.41,9.72,-7.3549876
14577,20,Walking,335472240000,9.92,14.25,-2.5606253
14578,20,Walking,335522288000,8.28,4.82,-1.1168685
14579,20,Walking,335572246000,4.75,6.09,-1.7570249
14580,20,Walking,335622295000,3.38,8.35,-1.2258313
14581,20,Walking,335672252000,4.52,8.43,-0.88532263
14582,20,Walking,335722331000,7.46,7.35,-2.9147544
14583,20,Walking,335772227000,9.92,8.28,-2.2201166
14584,20,Walking,335822337000,9.96,11.5,-1.3075534
14585,20,Walking,335872203000,9.96,9.72,2.1792557
14586,20,Walking,335922343000,6.47,10.42,0.23154591
14587,20,Walking,335972240000,3.76,17.31,-7.246025
14588,20,Walking,336022288000,7.74,13.63,-0.8036005
14589,20,Walking,336072246000,6.51,4.67,-3.255263
14590,20,Walking,336122295000,0.53,4.44,-2.3426998
14591,20,Walking,336172252000,-0.95,3.76,-2.3018389
14592,20,Walking,336222301000,-0.99,4.06,-0.0
14593,20,Walking,336272227000,8.01,3.79,4.2904096
14594,20,Walking,336322337000,19.15,13.29,8.539958
14595,20,Walking,336372233000,7.4,3.87,4.7535014
14596,20,Walking,336422313000,4.29,8.58,-1.6889231
14597,20,Walking,336472240000,3.02,15.55,-0.42223078
14598,20,Walking,336522288000,-1.27,5.94,-6.742072
14599,20,Walking,336572246000,4.4,11.92,-7.3549876
14600,20,Walking,336622325000,10.46,9.89,0.313268
14601,20,Walking,336672252000,7.27,5.48,-1.7297841
14602,20,Walking,336722331000,4.25,6.66,-1.1849703
14603,20,Walking,336772227000,3.87,8.54,-1.4982382
14604,20,Walking,336822307000,4.94,8.35,-1.4165162
14605,20,Walking,336872233000,8.89,7.06,-2.2201166
14606,20,Walking,336922343000,10.12,8.89,-2.4108016
14607,20,Walking,336972240000,10.08,12.37,-0.88532263
14608,20,Walking,337022288000,9.08,8.66,3.9090397
14609,20,Walking,337072246000,4.94,14.14,-5.09401
14610,20,Walking,337122325000,3.83,17.16,-3.0645783
14611,20,Walking,337172252000,9.92,9.7,-1.920469
14612,20,Walking,337222301000,3.64,3.99,-3.718355
14613,20,Walking,337272227000,-0.23,4.02,-1.6889231
14614,20,Walking,337322307000,-1.5,4.14,-1.4982382
14615,20,Walking,337372233000,0.53,3.45,1.1441092
14616,20,Walking,337422313000,11.96,4.71,6.3607025
14617,20,Walking,337472270000,18.28,15.94,7.082581
14618,20,Walking,337522655000,3.76,1.14,2.8330324
14619,20,Walking,337572246000,7.08,13.99,-1.3075534
14620,20,Walking,337622295000,-3.64,9.58,-5.284695
14621,20,Walking,337672252000,1.04,8.54,-7.273266
14622,20,Walking,337722301000,6.82,12.41,-5.938472
14623,20,Walking,337772288000,9.62,5.79,1.7570249
14624,20,Walking,337822337000,5.75,5.48,-2.1383946
14625,20,Walking,337872233000,3.21,8.43,-0.84446156
14626,20,Walking,337932292000,3.79,8.66,-1.3756552
14627,20,Walking,337982249000,8.39,7.4,-2.3699405
14628,20,Walking,338032207000,10.23,8.28,-3.3642259
14629,20,Walking,338082317000,10.57,12.45,-0.040861044
14630,20,Walking,338132274000,9.58,9.89,2.9556155
14631,20,Walking,338182262000,5.79,11.65,-2.6014864
14632,20,Walking,338232219000,3.6,16.93,-4.7126403
14633,20,Walking,338282298000,8.2,12.15,-1.6480621
14634,20,Walking,338332255000,4.63,4.14,-3.255263
14635,20,Walking,338382274000,0,3.76,-1.879608
14636,20,Walking,338432231000,-1.14,3.53,-1.8387469
14637,20,Walking,338482310000,-0.11,3.41,1.2666923
14638,20,Walking,338482310000,-0.11,3.41,1.2666923
14639,20,Walking,338482310000,-0.11,3.41,1.2666923
14640,20,Walking,338602458000,16.51,13.87,6.2108784
14641,20,Walking,338602458000,16.51,13.87,6.2108784
14642,20,Walking,338602458000,16.51,13.87,6.2108784
14643,20,Walking,0,0,0,0.0
14644,20,Walking,0,0,0,0.0
14645,20,Walking,0,0,0,0.0
14646,20,Walking,338883372000,9.11,6.85,2.7921712
14647,20,Walking,338942271000,5.83,5.24,-2.6423476
14648,20,Walking,338992229000,3.06,8.12,-1.3075534
14649,20,Walking,339042247000,4.48,8.39,-2.2201166
14650,20,Walking,339092265000,7.86,8.5,-2.5333846
14651,20,Walking,339142253000,10.53,8.05,-2.5606253
14652,20,Walking,339192302000,10.99,11.35,0.040861044
14653,20,Walking,339242198000,9.58,9.53,3.990762
14654,20,Walking,339292338000,4.99,14.52,-5.175732
14655,20,Walking,339342235000,3.45,17.01,-3.1054392
14656,20,Walking,339392314000,9.51,10.04,-1.8387469
14657,20,Walking,339442241000,3.49,4.71,-3.7864566
14658,20,Walking,339492290000,-0.23,3.87,-1.9477097
14659,20,Walking,339542216000,-2.3,3.99,-1.920469
14660,20,Walking,339592265000,0.04,3.17,1.4982382
14661,20,Walking,339642223000,13.76,5.41,6.742072
14662,20,Walking,339692332000,17.31,15.55,7.3549876
14663,20,Walking,339742137000,3.64,2.98,2.3426998
14664,20,Walking,339792216000,7.16,13.99,-0.7627395
14665,20,Walking,339842784000,-2.56,7.7,-5.175732
14666,20,Walking,339842784000,-2.56,7.7,-5.175732
14667,20,Walking,0,0,0,0.0
14668,20,Walking,339993114000,8.69,6.02,1.607201
14669,20,Walking,340042247000,5.98,5.52,-2.7240696
14670,20,Walking,340092357000,3.87,7.86,-1.4165162
14671,20,Walking,340142650000,3.64,8.73,-1.0351465
14672,20,Walking,340192241000,6.44,7.89,-2.6423476
14673,20,Walking,340243388000,10.61,8.01,-3.1463003
14674,20,Walking,340292338000,10.61,10.76,0.040861044
14675,20,Walking,340342357000,9.43,10.92,2.6832085
14676,20,Walking,340392406000,6.7,9.85,-0.84446156
14677,20,Walking,340442271000,4.33,17.73,-6.0474343
14678,20,Walking,340492290000,6.51,14.29,-1.334794
14679,20,Walking,340542277000,6.51,4.94,-3.405087
14680,20,Walking,340592235000,0.72,4.4,-2.6014864
14681,20,Walking,340642345000,-1.61,4.33,-2.4108016
14682,20,Walking,340642345000,-1.61,4.33,-2.4108016
14683,20,Walking,340703685000,-0.38,3.57,1.0760075
14684,20,Walking,340753245000,11.03,4.44,6.0201936
14685,20,Walking,340802653000,18.85,15.51,7.668256
14686,20,Walking,340862804000,4.63,-1.04,2.6014864
14687,20,Walking,340862804000,4.63,-1.04,2.6014864
14688,20,Walking,340862804000,4.63,-1.04,2.6014864
14689,20,Walking,0,0,0,0.0
14690,20,Walking,0,0,0,0.0
14691,20,Walking,341142497000,7.46,5.22,-1.7978859
14692,20,Walking,341192241000,4.52,6.51,-1.1168685
14693,20,Walking,341242961000,3.3,7.93,-1.8387469
14694,20,Walking,341292277000,5.41,8.81,-1.7297841
14695,20,Walking,341342387000,10.46,7.31,-2.9556155
14696,20,Walking,341392223000,10.53,10.65,-0.6537767
14697,20,Walking,341442302000,8.58,12.45,1.4573772
14698,20,Walking,341492198000,8.5,7.86,2.5606253
14699,20,Walking,341542308000,3.95,16.44,-9.00305
14700,20,Walking,341592204000,5.67,16.4,-0.14982383
14701,20,Walking,341642314000,8.05,6.32,-2.6832085
14702,20,Walking,341692210000,0.76,4.18,-2.8330324
14703,20,Walking,341742259000,-0.34,3.72,-2.0294318
14704,20,Walking,341792216000,-2.14,3.72,-0.38136974
14705,20,Walking,341842387000,5.18,3.34,3.5957718
14706,20,Walking,341892131000,16.89,9.7,8.921328
14707,20,Walking,341945628000,12.95,8.69,5.5571017
14708,20,Walking,341945628000,12.95,8.69,5.5571017
14709,20,Walking,341945628000,12.95,8.69,5.5571017
14710,20,Walking,0,0,0,0.0
14711,20,Walking,342122325000,1.65,8.28,-6.0474343
14712,20,Walking,342172252000,8.35,12.34,-7.246025
14713,20,Walking,342222270000,5.75,5.56,-2.1383946
14714,20,Walking,342272227000,5.75,5.56,-2.1383946
14715,20,Walking,342272227000,5.75,5.56,-2.1383946
14716,20,Walking,342332378000,4.14,7.7,-1.1849703
14717,20,Walking,342382426000,4.25,8.66,-1.879608
14718,20,Walking,342432445000,7.93,7.74,-1.9885708
14719,20,Walking,342482280000,10.8,9.08,-3.214402
14720,20,Walking,342532329000,9.85,12.6,-0.0
14721,20,Walking,342582317000,9.7,8.73,4.140586
14722,20,Walking,342632304000,4.94,13.33,-5.8567495
14723,20,Walking,342682262000,3.91,16.55,-2.3018389
14724,20,Walking,342732829000,8.35,11.26,-2.1792557
14725,20,Walking,342782268000,2.98,3.68,-3.3642259
14726,20,Walking,342832317000,-0.3,4.02,-1.9885708
14727,20,Walking,342882274000,-1.99,3.34,-1.0760075
14728,20,Walking,342932292000,1.42,2.41,2.2201166
14729,20,Walking,342982432000,15.24,8.89,8.921328
14730,20,Walking,343032298000,15.32,12.41,6.0882955
14731,20,Walking,343082317000,0.8,3.64,3.255263
14732,20,Walking,343132274000,9.43,17.39,0.27240697
14733,20,Walking,343182292000,-3.57,4.79,-6.2789803
14734,20,Walking,343232280000,1.61,9.28,-6.428804
14735,20,Walking,343282298000,6.4,13.57,-6.973618
14736,20,Walking,343332286000,8.77,6.51,3.9090397
14737,20,Walking,343382274000,6.09,5.05,-2.8738933
14738,20,Walking,343432292000,3.6,7.78,-1.4165162
14739,20,Walking,343482280000,3.41,8.85,-1.56634
14740,20,Walking,343532298000,6.21,8.92,-2.070293
14741,20,Walking,343582286000,12.18,7.67,-3.3642259
14742,20,Walking,343632304000,11.03,11.73,0.38136974
14743,20,Walking,343682262000,9.81,9.62,3.6774938
14744,20,Walking,343732310000,5.67,12.22,-4.2495484
14745,20,Walking,343782268000,3.76,18.12,-3.486809
14746,20,Walking,343832317000,8.5,12.53,-2.1111538
14747,20,Walking,343882304000,4.75,4.33,-4.099725
14748,20,Walking,343932292000,-0.89,4.18,-1.56634
14749,20,Walking,343982280000,-0.99,3.57,-2.3018389
14750,20,Walking,344032298000,0.42,3.72,1.7297841
14751,20,Walking,344082286000,12.07,4.9,5.706926
14752,20,Walking,344132426000,16.82,13.4,8.281172
14753,20,Walking,344182109000,5.33,1.84,2.6423476
14754,20,Walking,344234569000,4.75,11.6,-2.070293
14755,20,Walking,0,0,0,0.0
14756,20,Walking,0,0,0,0.0
14757,20,Walking,344420207000,8.69,13.02,-6.5922484
14758,20,Walking,344420207000,8.69,13.02,-6.5922484
14759,20,Walking,344522227000,3.83,6.4,-1.7570249
14760,20,Walking,344572276000,2.98,8.69,-1.334794
14761,20,Walking,344622233000,6.13,8.5,-1.7297841
14762,20,Walking,344672313000,9.58,7.5,-2.3018389
14763,20,Walking,344722209000,10.92,10.08,-2.4108016
14764,20,Walking,344772258000,9.77,11.35,0.9942854
14765,20,Walking,344822215000,8.16,8.39,3.1463003
14766,20,Walking,344872295000,3.41,14.82,-7.8861814
14767,20,Walking,344922282000,5.24,15.66,-1.7978859
14768,20,Walking,344972240000,9,7.63,-1.7297841
14769,20,Walking,345022227000,1.54,4.4,-3.255263
14770,20,Walking,345072276000,0.04,4.86,-1.9477097
14771,20,Walking,345122264000,-2.68,4.67,-0.3405087
14772,20,Walking,345172160000,3.68,3.15,2.4108016
14773,20,Walking,345172160000,3.68,3.15,2.4108016
14774,20,Walking,345222270000,15.09,6.89,7.7772183
14775,20,Walking,345222270000,15.09,6.89,7.7772183
14776,20,Walking,0,0,0,0.0
14777,20,Walking,345392161000,-0.53,9.72,-3.568531
14778,20,Walking,345442180000,-0.84,8.16,-6.5513873
14779,20,Walking,345492351000,3.64,12.11,-5.5571017
14780,20,Walking,345542338000,9.47,9.77,-1.8387469
14781,20,Walking,345592204000,8.12,4.6,-1.607201
14782,20,Walking,345642619000,5.43,5.98,-1.525479
14783,20,Walking,345692363000,4.25,8.43,-0.53119355
14784,20,Walking,345742290000,4.9,8.31,-2.2201166
14785,20,Walking,345792277000,7.35,8.77,-2.9147544
14786,20,Walking,345842296000,11.26,9.15,-1.4165162
14787,20,Walking,345892253000,11.65,10.38,1.607201
14788,20,Walking,345942302000,8.2,9.77,3.636633
14789,20,Walking,345992229000,4.1,15.32,-9.275456
14790,20,Walking,346042308000,6.97,16.04,-0.6537767
14791,20,Walking,346092265000,7.4,7.01,-2.7921712
14792,20,Walking,346142314000,0.84,4.82,-3.2961242
14793,20,Walking,346192241000,-0.34,4.6,-1.7297841
14794,20,Walking,346242320000,-2.45,3.95,-0.88532263
14795,20,Walking,346292277000,4.4,3.11,3.718355
14796,20,Walking,346342296000,17.77,9.62,8.853226
14797,20,Walking,346392253000,11.96,7.86,5.175732
14798,20,Walking,346442332000,4.67,10.46,0.88532263
14799,20,Walking,346492198000,2.56,12.3,-3.173541
14800,20,Walking,346542308000,-2.07,7.12,-6.1700177
14801,20,Walking,346592204000,3.34,11.18,-6.0201936
14802,20,Walking,346642345000,10,11.6,-2.7513103
14803,20,Walking,346692241000,7.63,4.52,-0.61291564
14804,20,Walking,346742290000,5.18,5.79,-2.1792557
14805,20,Walking,346792216000,3.91,8.35,-0.9125633
14806,20,Walking,346842296000,5.18,8.2,-1.6480621
14807,20,Walking,346892253000,7.59,8.01,-3.336985
14808,20,Walking,346942332000,11.03,9.15,-1.9477097
14809,20,Walking,346992229000,9.62,11.37,0.313268
14810,20,Walking,347042308000,8.81,8.24,3.214402
14811,20,Walking,347092235000,6.44,13.18,-4.903325
14812,20,Walking,347142314000,5.05,17.16,-2.4516625
14813,20,Walking,347192271000,8.5,11.69,-2.1383946
14814,20,Walking,347242320000,3.49,4.44,-3.8681788
14815,20,Walking,347302318000,-0.23,4.37,-1.7570249
14816,20,Walking,347352306000,-2.3,3.83,-0.9942854
14817,20,Walking,347402263000,2.34,2.64,6.3607025
14818,20,Walking,347502116000,16.44,13.76,6.3607025
14819,20,Walking,347502116000,16.44,13.76,6.3607025
14820,20,Walking,347552287000,5.43,7.27,2.2609777
14821,20,Walking,347552287000,5.43,7.27,2.2609777
14822,20,Walking,347652202000,-1.61,5.79,-6.8237944
14823,20,Walking,347702342000,2.79,11.11,-5.8567495
14824,20,Walking,347762279000,9.34,10.04,-0.88532263
14825,20,Walking,347812205000,7.46,4.37,-1.8387469
14826,20,Walking,347862285000,5.01,6.55,-1.2666923
14827,20,Walking,347912242000,3.53,8.58,-0.53119355
14828,20,Walking,347962260000,5.9,7.93,-2.5606253
14829,20,Walking,348012248000,8.31,7.7,-2.7921712
14830,20,Walking,348062266000,11.96,10.04,-1.9885708
14831,20,Walking,348112254000,9.81,11.6,2.070293
14832,20,Walking,348162273000,9.28,7.67,2.9556155
14833,20,Walking,348212199000,4.29,14.94,-9.112013
14834,20,Walking,348262279000,4.79,16.97,-0.27240697
14835,20,Walking,348312205000,8.39,8.43,-2.3018389
14836,20,Walking,348362285000,2.26,3.3,-3.3642259
14837,20,Walking,348412242000,-0.95,4.75,-1.7978859
14838,20,Walking,348462260000,-2.11,3.57,-1.0351465
14839,20,Walking,348512248000,2.45,2.83,2.7649305
14840,20,Walking,348562266000,14.94,7.78,9.697687
14841,20,Walking,348562266000,14.94,7.78,9.697687
14842,20,Walking,348662242000,2.98,6.02,0.7218784
14843,20,Walking,348712291000,4.99,14.9,-2.4516625
14844,20,Walking,348762279000,-1.92,6.59,-7.246025
14845,20,Walking,348812236000,2.72,11.45,-6.3607025
